universal_id,Source,source_doi,domain_family,response_type,UCS_kPa,CBR,cbr_condition,Curing_Days,soil_id,soil_class,soil_location,sand_pct,silt_pct,Clay_Fraction,gravel_pct,ll_pct,pl_pct,Plasticity_Index,specific_gravity,OMC,MDD,Water_Content,dry_density_gcm3,Cement_Content,Lime_Content,Fly_Ash_Content,GGBS_Content,rice_husk_ash_pct,pond_ash_pct,marble_powder_pct,harha_pct,fgd_gypsum_pct,biopolymer_pct,xanthan_gum_pct,guar_gum_pct,chitosan_pct,lignin_pct,fiber_pct,polypropylene_pct,jute_pct,waste_plastic_pct,sludge_pct,coconut_shell_pct,naoh_pct,na2sio3_pct,alkali_activator_pct,water_binder_ratio,compaction_rate_mm_min,physical_quality_flag,Binder_Content,SiO2,Al2O3,CaO,A_clay,phi_ox,Delta_w,Binder_Total,Binder_Clay_Ratio,log_curing
UCDV1_01582,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,200.0,,,7.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,2.0794415416798357
UCDV1_01583,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,360.0,,,7.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,2.0794415416798357
UCDV1_01584,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,360.0,,,7.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,2.0794415416798357
UCDV1_01585,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,500.0,,,7.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,2.0794415416798357
UCDV1_01586,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,150.0,,,7.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,2.0794415416798357
UCDV1_01587,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,180.0,,,7.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,2.0794415416798357
UCDV1_01588,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,330.0,,,7.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,2.0794415416798357
UCDV1_01589,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,390.0,,,7.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,2.0794415416798357
UCDV1_01590,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,420.0,,,7.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,2.0794415416798357
UCDV1_01591,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,140.0,,,21.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.091042453358316
UCDV1_01592,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,220.0,,,21.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.091042453358316
UCDV1_01593,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,420.0,,,21.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.091042453358316
UCDV1_01594,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,470.0,,,21.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.091042453358316
UCDV1_01595,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,520.0,,,21.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.091042453358316
UCDV1_01596,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,160.0,,,21.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.091042453358316
UCDV1_01597,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,240.0,,,21.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.091042453358316
UCDV1_01598,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,380.0,,,21.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.091042453358316
UCDV1_01599,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,430.0,,,21.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.091042453358316
UCDV1_01600,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1061/JMCEE7.MTENG-19201,biopolymer_multi_additive,UCS,470.0,,,21.0,,OH,Commercial clay,,,,,58.0,40.0,18.0,,,1.17267,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.091042453358316
UCDV1_01601,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,200.0,,,7.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,25.0,1.51,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,2.0794415416798357
UCDV1_01602,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,210.0,,,14.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,25.0,1.51,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,2.70805020110221
UCDV1_01603,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,230.0,,,28.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,25.0,1.51,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,3.367295829986474
UCDV1_01604,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,370.0,,,56.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,25.0,1.51,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,4.04305126783455
UCDV1_01605,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,230.0,,,7.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,27.0,1.5,,,0.0,,,,,,,,,0.6,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,2.0794415416798357
UCDV1_01606,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,240.0,,,14.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,27.0,1.5,,,0.0,,,,,,,,,0.6,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,2.70805020110221
UCDV1_01607,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,300.0,,,28.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,27.0,1.5,,,0.0,,,,,,,,,0.6,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,3.367295829986474
UCDV1_01608,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,450.0,,,56.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,27.0,1.5,,,0.0,,,,,,,,,0.6,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,4.04305126783455
UCDV1_01609,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,240.0,,,7.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,28.3,1.48,,,0.0,,,,,,,,,0.6,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,2.0794415416798357
UCDV1_01610,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,260.0,,,14.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,28.3,1.48,,,0.0,,,,,,,,,0.6,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,2.70805020110221
UCDV1_01611,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,350.0,,,28.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,28.3,1.48,,,0.0,,,,,,,,,0.6,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,3.367295829986474
UCDV1_01612,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,500.0,,,56.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,28.3,1.48,,,0.0,,,,,,,,,0.6,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,4.04305126783455
UCDV1_01613,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,290.0,,,7.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,29.5,1.45,,,0.0,,,,,,,,,0.6,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,2.0794415416798357
UCDV1_01614,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,340.0,,,14.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,29.5,1.45,,,0.0,,,,,,,,,0.6,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,2.70805020110221
UCDV1_01615,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,380.0,,,28.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,29.5,1.45,,,0.0,,,,,,,,,0.6,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,3.367295829986474
UCDV1_01616,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,550.0,,,56.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,29.5,1.45,,,0.0,,,,,,,,,0.6,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,4.04305126783455
UCDV1_01617,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,330.0,,,7.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,30.5,1.43,,,0.0,,,,,,,,,0.6,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,2.0794415416798357
UCDV1_01618,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,360.0,,,14.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,30.5,1.43,,,0.0,,,,,,,,,0.6,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,2.70805020110221
UCDV1_01619,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,400.0,,,28.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,30.5,1.43,,,0.0,,,,,,,,,0.6,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,3.367295829986474
UCDV1_01620,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1051/e3sconf/202339101004,biopolymer_multi_additive,UCS,560.0,,,56.0,,CH,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,,72.0,27.0,45.0,2.68,30.5,1.43,,,0.0,,,,,,,,,0.6,,,,,,,,,,,,,,,,False,,,,,0.9782608695652174,,,0.0,0.0,4.04305126783455
UCDV1_01621,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1007/s40098-025-01375-4,biopolymer_multi_additive,UCS,751.1894,,,0.0,,OH,"Kuttanad region , Alappuzha, Kerala",6.5,11.5,82.0,,51.0,33.0,18.0,2.3,32.0,1.38,,,0.0,,,,,,,,,2.5,,,,,,,,,,,,,,,,False,,,,,0.21951219512195122,,,0.0,0.0,0.0
UCDV1_01622,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1007/s40098-025-01375-4,biopolymer_multi_additive,UCS,1971.137,,,7.0,,OH,"Kuttanad region , Alappuzha, Kerala",6.5,11.5,82.0,,51.0,33.0,18.0,2.3,32.0,1.38,,,0.0,,,,,,,,,2.5,,,,,,,,,,,,,,,,False,,,,,0.21951219512195122,,,0.0,0.0,2.0794415416798357
UCDV1_01623,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1007/s40098-025-01375-4,biopolymer_multi_additive,UCS,3183.2386,,,14.0,,OH,"Kuttanad region , Alappuzha, Kerala",6.5,11.5,82.0,,51.0,33.0,18.0,2.3,32.0,1.38,,,0.0,,,,,,,,,2.5,,,,,,,,,,,,,,,,False,,,,,0.21951219512195122,,,0.0,0.0,2.70805020110221
UCDV1_01624,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1007/s40098-025-01375-4,biopolymer_multi_additive,UCS,3726.53,,,28.0,,OH,"Kuttanad region , Alappuzha, Kerala",6.5,11.5,82.0,,51.0,33.0,18.0,2.3,32.0,1.38,,,0.0,,,,,,,,,2.5,,,,,,,,,,,,,,,,False,,,,,0.21951219512195122,,,0.0,0.0,3.367295829986474
UCDV1_01625,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,105.0,,,3.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.0,0.0,1.3862943611198906
UCDV1_01626,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,220.0,,,3.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.01,,,,,,,,,0.01,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.01,0.0015151515151515154,1.3862943611198906
UCDV1_01627,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,290.0,,,3.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.02,,,,,,,,,0.02,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.02,0.0030303030303030307,1.3862943611198906
UCDV1_01628,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,250.0,,,3.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.03,,,,,,,,,0.03,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.03,0.004545454545454545,1.3862943611198906
UCDV1_01629,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,200.0,,,3.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.04,,,,,,,,,0.04,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.04,0.0060606060606060615,1.3862943611198906
UCDV1_01630,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,155.0,,,7.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.0,0.0,2.0794415416798357
UCDV1_01631,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,260.0,,,7.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.01,,,,,,,,,0.01,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.01,0.0015151515151515154,2.0794415416798357
UCDV1_01632,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,410.0,,,7.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.02,,,,,,,,,0.02,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.02,0.0030303030303030307,2.0794415416798357
UCDV1_01633,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,290.0,,,7.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.03,,,,,,,,,0.03,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.03,0.004545454545454545,2.0794415416798357
UCDV1_01634,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,245.0,,,7.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.04,,,,,,,,,0.04,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.04,0.0060606060606060615,2.0794415416798357
UCDV1_01635,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,185.0,,,14.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.0,0.0,2.70805020110221
UCDV1_01636,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,345.0,,,14.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.01,,,,,,,,,0.01,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.01,0.0015151515151515154,2.70805020110221
UCDV1_01637,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,450.0,,,14.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.02,,,,,,,,,0.02,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.02,0.0030303030303030307,2.70805020110221
UCDV1_01638,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,350.0,,,14.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.03,,,,,,,,,0.03,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.03,0.004545454545454545,2.70805020110221
UCDV1_01639,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,290.0,,,14.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.04,,,,,,,,,0.04,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.04,0.0060606060606060615,2.70805020110221
UCDV1_01640,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,235.0,,,28.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.0,0.0,3.367295829986474
UCDV1_01641,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,365.0,,,28.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.01,,,,,,,,,0.01,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.01,0.0015151515151515154,3.367295829986474
UCDV1_01642,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,510.0,,,28.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.02,,,,,,,,,0.02,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.02,0.0030303030303030307,3.367295829986474
UCDV1_01643,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,380.0,,,28.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.03,,,,,,,,,0.03,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.03,0.004545454545454545,3.367295829986474
UCDV1_01644,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,395.0,,,28.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.04,,,,,,,,,0.04,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.04,0.0060606060606060615,3.367295829986474
UCDV1_01645,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,250.0,,,3.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.01,,,,,,,,,0.01,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.01,0.0015151515151515154,1.3862943611198906
UCDV1_01646,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,340.0,,,3.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.02,,,,,,,,,0.02,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.02,0.0030303030303030307,1.3862943611198906
UCDV1_01647,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,260.0,,,3.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.03,,,,,,,,,0.03,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.03,0.004545454545454545,1.3862943611198906
UCDV1_01648,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,180.0,,,3.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.04,,,,,,,,,0.04,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.04,0.0060606060606060615,1.3862943611198906
UCDV1_01649,Zenodo_19242690_Biopolymer_UCS_CBR_2026,10.1080/1064119X.2025.2518484,biopolymer_multi_additive,UCS,340.0,,,7.0,,CL,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,,33.4,23.3,10.1,2.7,,,,,0.01,,,,,,,,,0.01,,,,,,,,,,,,,,,,False,,,,,1.5303030303030303,,,0.01,0.0015151515151515154,2.0794415416798357
