record_id,orig_no,soil_location,sand_pct,silt_pct,clay_pct,soil_gs,ll_pct,pl_pct,pi_pct,d50_um,uscs_astm,omc_untreated_raw,omc_untreated_pct,mdd_untreated_kgm3,qc_flag_omc_fraction_to_pct,bio_xg,bio_ch,bio_gg,bio_lg,bio_sls,bio_els,add_ppf,add_rha,add_li,add_swf,add_cw,add_hl,add_fa,add_nl_ns,add_cem,add_pf,add_rc,add_ggbfs,add_gp,additive1_name_raw,additive1_specific_gravity,additive1_dosage_pct,additive2_name_raw,additive2_specific_gravity,palm_fiber_length_mm,additive2_dosage_pct,mixture_gs,mixture_rho_b_kgm3_value,mixture_rho_b_kgm3_uncert,mixture_rho_b_kgm3_uncert_type,mixture_rho_d_kgm3_value,mixture_rho_d_kgm3_uncert,mixture_rho_d_kgm3_uncert_type,mixture_w_pct_value,mixture_w_pct_uncert,mixture_w_pct_uncert_type,mdd_treated_kgm3,omc_treated_pct,ucs_kpa,curing_days,curing_inferred,curing_notes,source_ref_raw,source_doi,study_id
195,195,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.5,Polypropylene Fiber,,,0.25,,,,,,,,,,,,,170.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
196,196,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.5,Polypropylene Fiber,,,0.5,,,,,,,,,,,,,300.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
197,197,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.5,Polypropylene Fiber,,,0.75,,,,,,,,,,,,,440.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
198,198,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.5,Polypropylene Fiber,,,1.0,,,,,,,,,,,,,530.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
199,199,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,1.0,Polypropylene Fiber,,,0.0,,,,,,,,,,,,,140.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
200,200,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,1.0,Polypropylene Fiber,,,0.25,,,,,,,,,,,,,185.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
201,201,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,1.0,Polypropylene Fiber,,,0.5,,,,,,,,,,,,,290.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
202,202,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,1.0,Polypropylene Fiber,,,0.75,,,,,,,,,,,,,450.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
203,203,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,1.0,Polypropylene Fiber,,,1.0,,,,,,,,,,,,,640.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
204,204,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.5,Polypropylene Fiber,,,0.0,,,,,,,,,,,,,135.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
205,205,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.5,Polypropylene Fiber,,,0.25,,,,,,,,,,,,,200.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
206,206,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.5,Polypropylene Fiber,,,0.5,,,,,,,,,,,,,355.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
207,207,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.5,Polypropylene Fiber,,,0.75,,,,,,,,,,,,,460.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
208,208,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.5,Polypropylene Fiber,,,1.0,,,,,,,,,,,,,555.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
209,209,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,1.0,Polypropylene Fiber,,,0.0,,,,,,,,,,,,,145.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
210,210,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,1.0,Polypropylene Fiber,,,0.25,,,,,,,,,,,,,210.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
211,211,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,1.0,Polypropylene Fiber,,,0.5,,,,,,,,,,,,,360.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
212,212,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,1.0,Polypropylene Fiber,,,0.75,,,,,,,,,,,,,470.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
213,213,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,1.0,Polypropylene Fiber,,,1.0,,,,,,,,,,,,,635.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
214,214,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,0.5,Polypropylene Fiber,,,0.0,,,,,,,,,,,,,120.0,1,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
215,215,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,0.5,Polypropylene Fiber,,,0.25,,,,,,,,,,,,,170.0,1,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
216,216,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,0.5,Polypropylene Fiber,,,0.5,,,,,,,,,,,,,280.0,1,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
217,217,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,0.5,Polypropylene Fiber,,,0.75,,,,,,,,,,,,,340.0,1,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
218,218,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,0.5,Polypropylene Fiber,,,1.0,,,,,,,,,,,,,480.0,1,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
219,219,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,1.0,Polypropylene Fiber,,,0.0,,,,,,,,,,,,,140.0,1,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
220,220,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,1.0,Polypropylene Fiber,,,0.25,,,,,,,,,,,,,180.0,1,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
221,221,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,1.0,Polypropylene Fiber,,,0.5,,,,,,,,,,,,,300.0,1,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
222,222,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,1.0,Polypropylene Fiber,,,0.75,,,,,,,,,,,,,350.0,1,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
223,223,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,1.0,Polypropylene Fiber,,,1.0,,,,,,,,,,,,,410.0,1,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
224,224,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,0.5,Polypropylene Fiber,,,0.0,,,,,,,,,,,,,130.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
225,225,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,0.5,Polypropylene Fiber,,,0.25,,,,,,,,,,,,,200.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
226,226,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,0.5,Polypropylene Fiber,,,0.5,,,,,,,,,,,,,360.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
227,227,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,0.5,Polypropylene Fiber,,,0.75,,,,,,,,,,,,,360.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
228,228,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,0.5,Polypropylene Fiber,,,1.0,,,,,,,,,,,,,500.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
229,229,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,1.0,Polypropylene Fiber,,,0.0,,,,,,,,,,,,,150.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
230,230,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,1.0,Polypropylene Fiber,,,0.25,,,,,,,,,,,,,180.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
231,231,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,1.0,Polypropylene Fiber,,,0.5,,,,,,,,,,,,,330.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
232,232,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,1.0,Polypropylene Fiber,,,0.75,,,,,,,,,,,,,390.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
233,233,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,1.0,Polypropylene Fiber,,,1.0,,,,,,,,,,,,,420.0,7,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
234,234,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,0.5,Polypropylene Fiber,,,0.0,,,,,,,,,,,,,140.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
235,235,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,0.5,Polypropylene Fiber,,,0.25,,,,,,,,,,,,,220.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
236,236,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,0.5,Polypropylene Fiber,,,0.5,,,,,,,,,,,,,420.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
237,237,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,0.5,Polypropylene Fiber,,,0.75,,,,,,,,,,,,,470.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
238,238,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,0.5,Polypropylene Fiber,,,1.0,,,,,,,,,,,,,520.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
239,239,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,1.0,Polypropylene Fiber,,,0.0,,,,,,,,,,,,,160.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
240,240,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,1.0,Polypropylene Fiber,,,0.25,,,,,,,,,,,,,240.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
241,241,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,1.0,Polypropylene Fiber,,,0.5,,,,,,,,,,,,,380.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
242,242,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,1.0,Polypropylene Fiber,,,0.75,,,,,,,,,,,,,430.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
243,243,Commercial clay,,,,,58.0,40.0,18.0,0.45,OH,0.405,40.5,1172.67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guar gum,,1.0,Polypropylene Fiber,,,1.0,,,,,,,,,,,,,470.0,21,0,,https://doi.org/10.1061/JMCEE7.MTENG-19201,10.1061/JMCEE7.MTENG-19201,S13
244,244,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.0,RHA(rice husk ash),,,0.0,,,,,,,,,,,1510.0,25.0,200.0,7,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
245,245,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.0,RHA(rice husk ash),,,0.0,,,,,,,,,,,1510.0,25.0,210.0,14,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
246,246,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.0,RHA(rice husk ash),,,0.0,,,,,,,,,,,1510.0,25.0,230.0,28,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
247,247,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.0,RHA(rice husk ash),,,0.0,,,,,,,,,,,1510.0,25.0,370.0,56,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
248,248,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.6,RHA(rice husk ash),,,10.0,,,,,,,,,,,1500.0,27.0,230.0,7,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
249,249,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.6,RHA(rice husk ash),,,10.0,,,,,,,,,,,1500.0,27.0,240.0,14,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
250,250,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.6,RHA(rice husk ash),,,10.0,,,,,,,,,,,1500.0,27.0,300.0,28,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
251,251,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.6,RHA(rice husk ash),,,10.0,,,,,,,,,,,1500.0,27.0,450.0,56,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
252,252,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.6,RHA(rice husk ash),,,20.0,,,,,,,,,,,1480.0,28.3,240.0,7,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
253,253,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.6,RHA(rice husk ash),,,20.0,,,,,,,,,,,1480.0,28.3,260.0,14,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
254,254,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.6,RHA(rice husk ash),,,20.0,,,,,,,,,,,1480.0,28.3,350.0,28,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
255,255,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.6,RHA(rice husk ash),,,20.0,,,,,,,,,,,1480.0,28.3,500.0,56,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
256,256,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.6,RHA(rice husk ash),,,30.0,,,,,,,,,,,1450.0,29.5,290.0,7,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
257,257,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.6,RHA(rice husk ash),,,30.0,,,,,,,,,,,1450.0,29.5,340.0,14,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
258,258,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.6,RHA(rice husk ash),,,30.0,,,,,,,,,,,1450.0,29.5,380.0,28,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
259,259,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.6,RHA(rice husk ash),,,30.0,,,,,,,,,,,1450.0,29.5,550.0,56,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
260,260,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.6,RHA(rice husk ash),,,40.0,,,,,,,,,,,1430.0,30.5,330.0,7,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
261,261,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.6,RHA(rice husk ash),,,40.0,,,,,,,,,,,1430.0,30.5,360.0,14,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
262,262,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.6,RHA(rice husk ash),,,40.0,,,,,,,,,,,1430.0,30.5,400.0,28,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
263,263,"Undavalli in Guntur District, Andhra Pradesh ",5.0,49.0,46.0,2.68,72.0,27.0,45.0,3.0,CH,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.6,RHA(rice husk ash),,,40.0,,,,,,,,,,,1430.0,30.5,560.0,56,0,,https://doi.org/10.1051/e3sconf/202339101004,10.1051/e3sconf/202339101004,S11
264,264,"Kuttanad region , Alappuzha, Kerala",6.5,11.5,82.0,2.3,51.0,33.0,18.0,620.0,OH,22.0,22.0,1600.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Xanthan,,2.5,Lime,,,5.5,,,,,,,,,,,1380.0,32.0,751.1894,0,0,,https://doi.org/10.1007/s40098-025-01375-4,10.1007/s40098-025-01375-4,S04
